departamento,year,month,chirps_precip_mm,fecha,precip_1,spi_1,precip_3,spi_3,precip_6,spi_6,precip_9,spi_9,precip_12,spi_12,evento_sequia_conocido,cat_oficial_spi_1,cat_recurrencia_spi_1,cat_oficial_spi_3,cat_recurrencia_spi_3,cat_oficial_spi_6,cat_recurrencia_spi_6,cat_oficial_spi_9,cat_recurrencia_spi_9,cat_oficial_spi_12,cat_recurrencia_spi_12,evento_spi_1_oficial,evento_spi_1_recurrencia,evento_spi_3_oficial,evento_spi_3_recurrencia,evento_spi_6_oficial,evento_spi_6_recurrencia,evento_spi_9_oficial,evento_spi_9_recurrencia,evento_spi_12_oficial,evento_spi_12_recurrencia,pago_spi_1,pago_spi_3,pago_spi_6,pago_spi_9,pago_spi_12,pago_spi_mejor
Caldas,1998,4,305.0998,1998-04-01,305.0998,0.05776702628768979,724.78393,0.031597962422969,1176.9264950000002,-0.9455629285390781,1791.1192850000002,-1.3322606489610918,2297.860525,-1.542461986974938,1,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Severamente seco,Sequía severa,0,0,0,0,0,1,1,1,1,1,0.0,0.0,0.0,0.33226064896109175,0.5424619869749381,0.33226064896109175
Caldas,1998,5,308.88214,1998-05-01,308.88214,0.04710090096901404,849.4397799999999,-0.03161231403322881,1190.8156350000002,-0.9324450541816338,2020.277235,-1.0124728055299166,2381.132605,-1.3042566134272344,1,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,0,0,0,1,0,1,1,1,1,1,0.0,0.0,0.0,0.012472805529916586,0.3042566134272344,0.012472805529916586
Caldas,1998,6,156.26216,1998-06-01,156.26216,-0.6353304653931539,770.2441,-0.38697338626764394,1289.648895,-0.44667875314982264,1917.460295,-1.1628785965846844,2322.194825,-1.5001549285043358,1,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Severamente seco,Sequía severa,0,1,0,1,0,1,1,1,1,1,0.0,0.0,0.0,0.1628785965846844,0.5001549285043358,0.1628785965846844
Caldas,1998,7,243.8115,1998-07-01,243.8115,1.1273783509474313,708.9558,0.28125356895001197,1433.73973,0.16787092922249655,1885.882295,-0.6599499405416254,2500.075085,-1.092321356174498,1,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Moderadamente seco,Sequía moderada,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.09232135617449799,0.0
Caldas,1998,8,223.16026,1998-08-01,223.16026,0.46955514497510903,623.2339199999999,0.44685442853247376,1472.6737,0.2708497838660224,1814.049555,-0.5008695199076861,2643.511155,-0.6784567904199137,1,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1998,9,301.66345,1998-09-01,301.66345,0.6457783708590643,768.6352099999999,1.0240017287254746,1538.87931,0.49345092313361194,2058.2841049999997,0.1923757207624294,2686.0955050000002,-0.5529197925058869,1,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1998,10,344.8518,1998-10-01,344.8518,0.07008282409523424,869.6755099999999,0.5408905496047756,1578.6313099999998,0.4629258208563677,2303.4152400000003,0.35704039832181234,2755.557805,-0.30679726536177443,1,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1998,11,334.6087,1998-11-01,334.6087,0.5627807945691051,981.1239499999999,0.5626652387875656,1604.3578699999998,0.5610130667115826,2453.79765,0.4317015632396208,2795.173505,-0.18537098743018027,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1998,12,275.25623,1998-12-01,275.25623,1.009665811337613,954.7167299999999,0.8022708611516579,1723.35194,1.0346892338503701,2493.59604,0.6620509531235729,3013.0008350000003,0.42666097689401694,0,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1999,1,220.58989,1999-01-01,220.58989,1.0522604762817955,830.4548199999999,1.1818207219097272,1700.13033,0.9734853849252428,2409.08613,0.8175216802220119,3133.8700599999997,0.7021576422952106,0,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1999,2,381.95892,1999-02-01,381.95892,2.192592661876919,877.8050399999998,2.089792192894787,1858.9289899999999,1.7469077538956288,2482.16291,1.3438606144965966,3331.6026899999997,1.173388055404874,0,Extremadamente húmedo,Sin sequía,Extremadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1999,3,252.84659,1999-03-01,252.84659,0.23204199187353766,855.3953999999998,1.8531436808558432,1810.11213,1.5968260890094306,2578.74734,1.499795984828037,3348.99144,1.1807517393847626,0,Normal,Sin sequía,Muy húmedo,Sin sequía,Muy húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1999,4,330.47955,1999-04-01,330.47955,0.4925137947248439,965.2850599999998,1.7528630925862252,1795.73988,1.6566740000700404,2665.41539,1.4448710059851912,3374.37119,1.2351287600737122,0,Normal,Sin sequía,Muy húmedo,Sin sequía,Muy húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1999,5,269.79477,1999-05-01,269.79477,-0.6314643075884838,853.1209099999999,-0.0009437100010722485,1730.9259499999998,1.4650216848332283,2712.0499,1.3633636908279545,3335.28382,1.1608696169166426,0,Normal,Sequía leve,Normal,Sequía leve,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1999,6,284.54233,1999-06-01,284.54233,1.1021354840066444,884.81665,0.5736751247563342,1740.2120499999999,1.5508855204301566,2694.9287799999997,1.4869157994127635,3463.56399,1.4792570749923994,0,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Muy húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1999,7,125.01124,1999-07-01,125.01124,-0.5322837285144213,679.3483399999999,0.03446957795533703,1644.6334,1.218814179328649,2475.08822,1.4343851454076413,3344.76373,1.3319808695197104,0,Normal,Sequía leve,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1999,8,224.41335,1999-08-01,224.41335,0.4842252453016515,633.9669199999998,0.5139678301147192,1487.0878300000002,0.33993191679633117,2364.89287,1.4210999495814636,3346.01682,1.3852478513691007,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1999,9,374.1941,1999-09-01,374.1941,1.593987592835491,723.6186899999999,0.7388641469703674,1608.43534,0.8180324781420057,2463.8307400000003,1.6464638283012576,3418.54747,1.610647945236447,0,Muy húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Muy húmedo,Sin sequía,Muy húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1999,10,357.7738,1999-10-01,357.7738,0.27698020725879374,956.3812499999999,1.138470401550498,1635.72959,0.7078549840328519,2601.01465,1.3431125259651266,3431.46947,1.5502167253907029,0,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1999,11,333.03348,1999-11-01,333.03348,0.5368982020616385,1065.0013799999997,1.1613782879907395,1698.9683,0.931087321318102,2552.08921,0.7573728518426391,3429.89425,1.53849232084892,0,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Muy húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1999,12,353.72467,1999-12-01,353.72467,1.9089053988402407,1044.5319499999998,1.4594783414349202,1768.15064,1.208185861241764,2652.9672899999996,1.1601994358612495,3508.36269,1.7481446592136494,0,Muy húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2000,1,134.5252,2000-01-01,134.5252,-0.16522649315911353,821.2833499999999,1.1225298373493269,1777.6646,1.2677508979642158,2457.0129399999996,0.9559227076142471,3422.2980000000002,1.416760649278537,0,Normal,Sequía leve,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2000,2,231.79315,2000-02-01,231.79315,0.7444943221018371,720.0430199999998,1.2126902554514165,1785.0444,1.4530909565423427,2419.0113199999996,1.174988768216772,3272.13223,1.0288023638633554,0,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2000,3,229.46262,2000-03-01,229.46262,-0.14536923902358795,595.7809699999999,0.24397521901206284,1640.31292,0.9278261911343682,2363.93161,0.9254703170870257,3248.74826,0.9480589785046841,0,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2000,4,275.1003,2000-04-01,275.1003,-0.4884500381252163,736.3560699999998,0.12244913744705613,1557.63942,0.7389137937042213,2514.02067,1.0127377687968753,3193.36901,0.8143405518709251,0,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2000,5,371.5516,2000-05-01,371.5516,1.0245123562007794,876.1145199999999,0.18865393337781652,1596.1575400000002,0.919505989139779,2661.15892,1.2033422660228665,3295.12584,1.0673486127262712,0,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2000,6,296.71912,2000-06-01,296.71912,1.2374168914682109,943.3710199999998,1.0329331886835666,1539.1519899999998,0.7078668283747837,2583.68394,1.1420424628047268,3307.3026299999997,1.1144571665489833,0,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2000,7,218.79388,2000-07-01,218.79388,0.8321477342497726,887.0645999999999,1.6380760927949556,1623.42067,1.1172878044140102,2444.7040199999997,1.3350054286812305,3401.08527,1.47839666786549,0,Normal,Sin sequía,Muy húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2000,8,179.10234,2000-08-01,179.10234,-0.08531970928843398,694.6153399999998,0.8797779601134451,1570.72986,0.7322761128138543,2290.77288,1.1810874287906494,3355.7742599999997,1.4117877715147218,0,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2000,9,397.34714,2000-09-01,397.34714,1.8711757407746707,795.2433599999999,1.187418282775344,1738.61438,1.4014373831888107,2334.39535,1.200772865330618,3378.9273000000003,1.5019393151963019,0,Muy húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2000,10,298.5934,2000-10-01,298.5934,-0.7161571968237808,875.04288,0.5789971456365293,1762.10748,1.2305486215303243,2498.46355,1.0121602857676304,3319.7469,1.261107061575988,0,Normal,Sequía leve,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2000,11,243.16315,2000-11-01,243.16315,-1.099789617718732,939.1036899999999,0.24991830979700255,1633.71903,0.6773694274900856,2509.83355,0.6184037633897372,3229.87657,1.019895184124841,0,Moderadamente seco,Sequía moderada,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,1,1,0,0,0,0,0,0,0,0,0.09978961771873207,0.0,0.0,0.0,0.0,0.0
Caldas,2000,12,200.05777,2000-12-01,200.05777,-0.0267620673645481,741.8143199999998,-0.9393995851488236,1537.05768,0.2794219284628722,2480.4287000000004,0.6199623893558546,3076.20967,0.6029181452152198,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2001,1,144.24838,2001-01-01,144.24838,-0.0054520062343611135,587.4692999999999,-0.5653059851915944,1462.51218,0.012338372106839572,2349.5767800000003,0.6431179282727655,3085.93285,0.5792259725013225,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2001,2,121.280846,2001-02-01,121.280846,-0.7984045085660079,465.5869959999999,-0.5193073902730713,1404.6906860000001,-0.20238445104439184,2099.3060259999997,0.27220122783972855,2975.420546,0.28019934274879094,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2001,3,238.32521,2001-03-01,238.32521,0.0005658765756265585,503.8544359999999,-0.43728132913890705,1245.668756,-0.827665524301564,2040.9121160000002,-0.006986451392197813,2984.283136,0.3104639287804835,0,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2001,4,189.77061,2001-04-01,189.77061,-2.3045743217006414,549.3766659999999,-1.4835744523571286,1136.845966,-1.1432471702940021,2011.888846,-0.5577424428820638,2898.953446,0.09479248220681571,1,Extremadamente seco,Sequía extrema,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,Normal,Sequía leve,Normal,Sin sequía,1,1,1,1,1,1,0,1,0,0,1.0,0.4835744523571286,0.14324717029400214,0.0,0.0,0.0
Caldas,2001,5,289.52588,2001-05-01,289.52588,-0.28124041608219275,717.6216999999998,-1.1941481288909408,1183.2086960000001,-0.9709902158559663,2122.312386,-0.6309570864752607,2816.927726,-0.10925000386303081,1,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,1,1,0,1,0,1,0,1,0.0,0.1941481288909408,0.0,0.0,0.0,0.0
Caldas,2001,6,152.90953,2001-06-01,152.90953,-0.6920121962922848,632.2060199999999,-1.6816676766659706,1136.060456,-1.2339471608328405,1877.8747759999999,-1.3157929089585103,2673.118136,-0.49606153628173555,1,Normal,Sequía leve,Severamente seco,Sequía severa,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,Normal,Sequía leve,0,1,1,1,1,1,1,1,0,1,0.0,0.6816676766659706,0.2339471608328405,0.3157929089585103,0.0,0.3157929089585103
Caldas,2001,7,183.84763,2001-07-01,183.84763,0.3802477814148928,626.2830399999998,-0.4264500613651025,1175.659706,-1.269439161105023,1763.1290060000001,-1.149882327865769,2638.171886,-0.6619788289513809,1,Normal,Sin sequía,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,Normal,Sequía leve,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.2694391611050231,0.14988232786576905,0.0,0.14988232786576905
Caldas,2001,8,55.67261,2001-08-01,55.67261,-2.473808015239715,392.4297699999999,-1.2344742668645168,1110.0514699999999,-1.6402632345423616,1575.6384659999999,-1.4554650940179685,2514.7421560000003,-1.095405821193478,1,Extremadamente seco,Sequía extrema,Moderadamente seco,Sequía moderada,Severamente seco,Sequía severa,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,1,1,1,1,1,1,1,1,1,1,1.0,0.23447426686451678,0.6402632345423616,0.45546509401796853,0.09540582119347807,0.45546509401796853
Caldas,2001,9,277.92902,2001-09-01,277.92902,0.30316400539995275,517.4492599999999,-0.744301162322225,1149.65528,-1.532115921217038,1653.509716,-1.4642145066764904,2395.324036,-1.521795786463178,1,Normal,Sin sequía,Normal,Sequía leve,Severamente seco,Sequía severa,Moderadamente seco,Sequía moderada,Severamente seco,Sequía severa,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.5321159212170381,0.46421450667649045,0.5217957864631779,0.46421450667649045
Caldas,2001,10,313.882,2001-10-01,313.882,-0.4477847031011232,647.48363,-1.197825767652232,1273.76667,-0.956158883501603,1823.143336,-1.4317158896640387,2410.612636,-1.3742191714004677,1,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,0,1,1,1,0,1,1,1,1,1,0.0,0.19782576765223192,0.0,0.43171588966403873,0.3742191714004677,0.43171588966403873
Caldas,2001,11,305.06943,2001-11-01,305.06943,0.06324903370761194,896.8804499999999,-0.07386112502261805,1289.31022,-0.7875321400462922,2006.93192,-1.170143833579468,2472.518916,-1.1636660909496972,1,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,0,0,0,1,0,1,1,1,1,1,0.0,0.0,0.0,0.17014383357946805,0.1636660909496972,0.17014383357946805
Caldas,2001,12,265.6078,2001-12-01,265.6078,0.8880757026250984,884.55923,0.2598882166565453,1402.0084900000002,-0.3070350351835678,2034.21451,-0.9042017307765825,2538.068946,-0.983866303843452,1,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,0,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2002,1,118.0922,2002-01-01,118.0922,-0.454010538909677,688.76943,0.21248730626866547,1336.25306,-0.5413077180231866,1962.5361,-0.569737276178004,2511.912766,-1.0029468940685138,0,Normal,Sequía leve,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Moderadamente seco,Sequía moderada,0,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0029468940685137834,0.0
Caldas,2002,2,135.23131,2002-02-01,135.23131,-0.561182609193538,518.9313099999999,-0.11172548455513623,1415.81176,-0.14999725941854344,1808.24153,-0.6331193852924971,2525.86323,-0.9553647686155717,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2002,3,234.06622,2002-03-01,234.06622,-0.06910285351021143,487.38972999999993,-0.5679394302460582,1371.94896,-0.2299465978762936,1889.39822,-0.4785120226514513,2521.60424,-0.902284913806075,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2002,4,366.39807,2002-04-01,366.39807,1.0715236841837026,735.6956,0.11728958927105176,1424.4650299999998,0.18459548718057553,2071.94866,-0.35702324342492664,2698.2317000000003,-0.4241521074198469,0,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2002,5,275.82147,2002-05-01,275.82147,-0.522714047050791,876.28576,0.19005341568462975,1395.21707,0.046505659950537494,2292.0975200000003,-0.02252001344185804,2684.52729,-0.4583089231891392,0,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,0,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2002,6,168.28241,2002-06-01,168.28241,-0.43867106065808076,810.50195,-0.039194981217691986,1297.89168,-0.4062558484474979,2182.45091,-0.19036979926424366,2699.90017,-0.4231672210504091,1,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2002,7,151.65404,2002-07-01,151.65404,-0.08961304674966397,595.7579199999999,-0.703569102653745,1331.4535199999998,-0.3791864519511288,2020.2229499999999,-0.1477410978622026,2667.70658,-0.5719184106645716,1,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2002,8,110.342415,2002-08-01,110.342415,-1.1767688151946474,430.27886499999994,-0.919511257199919,1306.564625,-0.559928866489945,1825.495935,-0.45722263095414245,2722.376385,-0.42979385530535996,1,Moderadamente seco,Sequía moderada,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,1,1,0,1,0,1,0,1,0,1,0.17676881519464738,0.0,0.0,0.0,0.0,0.0
Caldas,2002,9,232.68382,2002-09-01,232.68382,-0.4082449420298013,494.680275,-0.9311901872991516,1305.182225,-0.6745079141053125,1792.571955,-0.8671004832699218,2677.1311849999997,-0.581706976344401,1,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2002,10,313.14288,2002-10-01,313.14288,-0.46055421175462236,656.1691149999999,-1.1228599529329912,1251.927035,-1.0662366380254005,1987.622635,-0.786894923778951,2676.392065,-0.543462780278492,0,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,Normal,Sequía leve,Normal,Sequía leve,0,1,1,1,1,1,0,1,0,1,0.0,0.12285995293299123,0.06623663802540047,0.0,0.0,0.0
Caldas,2002,11,189.3686,2002-11-01,189.3686,-2.287766273773086,735.1953,-1.4178769930777677,1165.474165,-1.3785401271634483,2041.759925,-1.037156557976975,2560.6912350000002,-0.8881954577197932,0,Extremadamente seco,Sequía extrema,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,Normal,Sequía leve,1,1,1,1,1,1,1,1,0,1,1.0,0.4178769930777677,0.3785401271634483,0.037156557976975035,0.0,0.037156557976975035
